Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Luminancia(lux),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
1.75,0.014553070068359375,-0.01896749809384346,-0.00082499830750748515,0.018739502876996994,37.788593292236328,0,0,6.311309814453125,29.997467041015625
1.8,0.015262603759765625,-0.018817497417330742,0.0063750012777745724,0.018589504063129425,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
1.8500000000000001,0.015262603759765625,-0.018817497417330742,-0.00082499830750748515,0.018889503553509712,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
1.8999999999999999,0.014553070068359375,-0.018517497926950455,-0.00067499873694032431,0.018739502876996994,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
1.95,0.015262603759765625,-0.020167496055364609,-0.0011249989038333297,0.02008950337767601,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
2,0.014553070068359375,-0.025117497891187668,0.0056250011548399925,0.01813950389623642,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
2.0499999999999998,0.014553070068359375,-0.024517497047781944,0.005925001110881567,0.018589504063129425,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
2.1000000000000001,0.014553070068359375,-0.023917499929666519,0.0045750015415251255,0.017989503219723701,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
2.1499999999999999,0.015972137451171875,-0.023017499595880508,0.0032250010408461094,0.018589504063129425,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
2.2000000000000002,0.015972137451171875,-0.022117499262094498,0.00037500113830901682,0.01903950423002243,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
2.25,0.015972137451171875,-0.021667499095201492,7.5001269578933716e-05,0.018589504063129425,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.2999999999999998,0.015972137451171875,-0.020017499104142189,-0.00082499830750748515,0.018589504063129425,37.987480163574219,0,0,5.9506640434265137,29.074468612670898
2.3500000000000001,0.12659072875976562,-0.019717495888471603,-0.00067499873694032431,0.018289502710103989,37.987480163574219,0,0,5.9506640434265137,29.074468612670898
2.3999999999999999,0.27975654602050781,-0.019717495888471603,-0.0012749985326081514,0.019189503043889999,37.987480163574219,0,0,6.311309814453125,29.997467041015625
2.4500000000000002,0.34073829650878906,-0.033667497336864471,-0.0047249989584088326,0.034489501267671585,37.987480163574219,0,0,6.311309814453125,29.997467041015625
2.5,0.36413764953613281,-0.06366749107837677,-0.0042749987915158272,0.058939505368471146,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.5499999999999998,0.52084922790527344,-0.07326749712228775,-0.0068249986506998539,0.069589503109455109,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.6000000000000001,0.63855934143066406,-0.080317497253417969,-0.015224998816847801,0.082489505410194397,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.6499999999999999,0.68606758117675781,-0.10701749473810196,-0.015824997797608376,0.10528950393199921,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.7000000000000002,0.69883155822753906,-0.12171749770641327,-0.02122499980032444,0.12178950011730194,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.75,0.70804977416992188,-0.13086749613285065,-0.026324998587369919,0.1328895092010498,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.7999999999999998,1.0895442962646484,-0.1353674978017807,-0.029474997892975807,0.1376895010471344,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.8500000000000001,1.1760540008544922,-0.14991749823093414,-0.033824998885393143,0.15598949790000916,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
2.8999999999999999,1.3490734100341797,-0.18441750109195709,-0.043724998831748962,0.19213950634002686,37.987480163574219,0,0,6.311309814453125,29.997467041015625
2.9500000000000002,1.3845291137695312,-0.20661750435829163,-0.049125000834465027,0.21583950519561768,37.987480163574219,0,0,6.311309814453125,29.997467041015625
3,1.4440937042236328,-0.23046751320362091,-0.05572500079870224,0.24268952012062073,37.987480163574219,0,0,5.9506640434265137,29.074468612670898
3.0499999999999998,1.4596920013427734,-0.25461751222610474,-0.053624998778104782,0.25993949174880981,37.788593292236328,0,0,5.9506640434265137,29.074468612670898
3.1000000000000001,1.5547122955322266,-0.25806751847267151,-0.062924996018409729,0.27058953046798706,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.1499999999999999,1.6156940460205078,-0.26571750640869141,-0.063974998891353607,0.2780894935131073,37.987480163574219,0,0,6.6719555854797363,28.612968444824219
3.2000000000000002,1.6256217956542969,-0.27921751141548157,-0.065174996852874756,0.2927895188331604,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.25,1.6270389556884766,-0.29391750693321228,-0.066225007176399231,0.30343949794769287,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.2999999999999998,1.6362571716308594,-0.29721751809120178,-0.068774998188018799,0.30778950452804565,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.3500000000000001,1.654693603515625,-0.29811751842498779,-0.071175001561641693,0.31033951044082642,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.3999999999999999,1.8071498870849609,-0.29886752367019653,-0.072824999690055847,0.31228950619697571,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.4500000000000002,1.8262958526611328,-0.30126750469207764,-0.073725000023841858,0.31573951244354248,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.5,1.8220405578613281,-0.3171674907207489,-0.078524991869926453,0.33268949389457703,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.5499999999999998,1.8206233978271484,-0.32556751370429993,-0.080775000154972076,0.3422895073890686,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.6000000000000001,1.8213329315185547,-0.33501750230789185,-0.075074993073940277,0.34528952836990356,37.788593292236328,0,0,6.311309814453125,29.997467041015625
3.6499999999999999,1.8220405578613281,-0.32961750030517578,-0.082274995744228363,0.3470894992351532,37.788593292236328,0,0,6.311309814453125,29.997467041015625
3.7000000000000002,1.8255863189697266,-0.33111751079559326,-0.081074997782707214,0.3470894992351532,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.75,1.8248767852783203,-0.33216750621795654,-0.079875007271766663,0.34753948450088501,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.7999999999999998,1.8248767852783203,-0.33501750230789185,-0.075824998319149017,0.34723952412605286,37.788593292236328,0,0,6.311309814453125,29.997467041015625
3.8500000000000001,2.0085334777832031,-0.33501750230789185,-0.078225001692771912,0.34768950939178467,37.788593292236328,0,0,6.311309814453125,29.997467041015625
3.8999999999999999,2.1524810791015625,-0.33486750721931458,-0.080174997448921204,0.34948951005935669,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
3.9500000000000002,2.1609897613525391,-0.3537675142288208,-0.08677498996257782,0.37168949842453003,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
4,2.1560249328613281,-0.37446752190589905,-0.092924997210502625,0.39388951659202576,37.788593292236328,0,0,6.6719555854797363,28.612968444824219
4.0499999999999998,2.1616992950439453,-0.38241750001907349,-0.095475003123283386,0.40378952026367188,37.589706420898438,0,0,6.6719555854797363,28.612968444824219
4.0999999999999996,2.2765731811523438,-0.38511750102043152,-0.096524998545646667,0.4060395359992981,37.589706420898438,0,0,6.6719555854797363,28.612968444824219
4.1500000000000004,2.4439182281494141,-0.38961750268936157,-0.096825003623962402,0.41173949837684631,37.589706420898438,0,0,6.6719555854797363,28.612968444824219
4.2000000000000002,2.5084476470947266,-0.40596747398376465,-0.10177500545978546,0.42913952469825745,37.589706420898438,0,0,6.6719555854797363,28.612968444824219
