Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Luminancia(lux),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
32.25,5.1186313629150391,-0.27606752514839172,17.700973510742188,0.027375001460313797,-0.29641050100326538,0,0,2.8851702213287354,11.99898624420166
32.299999999999997,5.1186313629150391,-0.28956753015518188,17.700973510742188,0.030674999579787254,-0.2811104953289032,0,0,2.344200611114502,10.61448860168457
32.350000000000001,5.1193408966064453,-0.27636748552322388,17.700973510742188,0.027825001627206802,-0.29656049609184265,0,0,2.344200611114502,10.61448860168457
32.399999999999999,5.1179237365722656,-0.27966749668121338,17.700973510742188,0.027675002813339233,-0.2953605055809021,0,0,2.1638777256011963,12.46048641204834
32.450000000000003,5.1186313629150391,-0.28851750493049622,17.700973510742188,0.025875002145767212,-0.29371050000190735,0,0,2.1638777256011963,12.46048641204834
32.5,5.1193408966064453,-0.29211750626564026,17.700973510742188,0.026775002479553223,-0.28351050615310669,0,0,2.1638777256011963,12.46048641204834
32.549999999999997,5.1193408966064453,-0.28461751341819763,17.700973510742188,0.029175002127885818,-0.28501048684120178,0,0,2.1638777256011963,12.46048641204834
32.600000000000001,5.1193408966064453,-0.28026750683784485,17.899860382080078,0.026775002479553223,-0.28786048293113708,0,0,2.1638777256011963,12.46048641204834
32.649999999999999,5.1193408966064453,-0.27831751108169556,17.899860382080078,0.02812499925494194,-0.29011049866676331,0,0,2.1638777256011963,12.46048641204834
32.700000000000003,5.1186313629150391,-0.27696749567985535,17.700973510742188,0.027825001627206802,-0.29266050457954407,0,0,2.1638777256011963,12.46048641204834
32.75,5.1193408966064453,-0.27726751565933228,17.700973510742188,0.026925001293420792,-0.29551047086715698,0,0,2.1638777256011963,12.46048641204834
32.799999999999997,5.1186313629150391,-0.27606752514839172,17.899860382080078,0.028725001960992813,-0.29716047644615173,0,0,2.1638777256011963,12.46048641204834
32.850000000000001,5.1193408966064453,-0.27576750516891479,17.700973510742188,0.028575003147125244,-0.29701048135757446,0,0,2.1638777256011963,12.46048641204834
32.899999999999999,5.1193408966064453,-0.29151749610900879,17.899860382080078,0.02812499925494194,-0.27976050972938538,0,0,2.8851702213287354,11.99898624420166
32.950000000000003,5.1186313629150391,-0.28281751275062561,17.700973510742188,0.026775002479553223,-0.280660480260849,0,0,2.8851702213287354,11.99898624420166
33,5.1193408966064453,-0.28911751508712769,17.700973510742188,0.02812499925494194,-0.29266050457954407,0,0,2.344200611114502,10.61448860168457
33.049999999999997,5.1193408966064453,-0.28836750984191895,17.700973510742188,0.028275001794099808,-0.28321048617362976,0,0,2.344200611114502,10.61448860168457
33.100000000000001,5.1186313629150391,-0.2823675274848938,17.700973510742188,0.028725001960992813,-0.28531047701835632,0,0,2.1638777256011963,12.46048641204834
33.149999999999999,5.1193408966064453,-0.27831751108169556,17.899860382080078,0.027375001460313797,-0.28906050324440002,0,0,2.1638777256011963,12.46048641204834
33.200000000000003,5.1186313629150391,-0.27741751074790955,17.700973510742188,0.027825001627206802,-0.29146048426628113,0,0,2.1638777256011963,12.46048641204834
33.25,5.1193408966064453,-0.27801749110221863,17.700973510742188,0.027525002136826515,-0.29461050033569336,0,0,2.1638777256011963,12.46048641204834
33.299999999999997,5.1193408966064453,-0.27591750025749207,17.899860382080078,0.027974998578429222,-0.29626050591468811,0,0,2.1638777256011963,12.46048641204834
33.350000000000001,5.1186313629150391,-0.27561751008033752,17.700973510742188,0.027974998578429222,-0.29671049118041992,0,0,2.1638777256011963,12.46048641204834
33.399999999999999,5.1193408966064453,-0.27606752514839172,17.700973510742188,0.029325002804398537,-0.29626050591468811,0,0,2.1638777256011963,12.46048641204834
33.450000000000003,5.1193408966064453,-0.27831751108169556,17.700973510742188,0.02707500196993351,-0.29581049084663391,0,0,2.1638777256011963,12.46048641204834
33.5,5.1193408966064453,-0.29436749219894409,17.700973510742188,0.026625001803040504,-0.28156048059463501,0,0,2.344200611114502,10.61448860168457
33.549999999999997,5.1186313629150391,-0.29091751575469971,17.700973510742188,0.026475001126527786,-0.28246051073074341,0,0,2.344200611114502,10.61448860168457
33.600000000000001,5.1193408966064453,-0.28536751866340637,17.700973510742188,0.027974998578429222,-0.28486049175262451,0,0,2.8851702213287354,11.99898624420166
33.649999999999999,5.1193408966064453,-0.27981752157211304,17.700973510742188,0.027525002136826515,-0.28726047277450562,0,0,2.8851702213287354,11.99898624420166
33.700000000000003,5.1186313629150391,-0.27756750583648682,17.700973510742188,0.02722499892115593,-0.28966051340103149,0,0,2.1638777256011963,12.46048641204834
33.75,5.1193408966064453,-0.27741751074790955,17.700973510742188,0.027825001627206802,-0.29311048984527588,0,0,2.1638777256011963,12.46048641204834
33.799999999999997,5.1186313629150391,-0.27666750550270081,17.700973510742188,0.027825001627206802,-0.2949104905128479,0,0,2.8851702213287354,11.99898624420166
33.850000000000001,5.1193408966064453,-0.27621752023696899,17.700973510742188,0.028275001794099808,-0.29656049609184265,0,0,2.8851702213287354,11.99898624420166
33.899999999999999,5.1200504302978516,-0.28896751999855042,17.700973510742188,0.029625002294778824,-0.28021049499511719,0,0,2.1638777256011963,12.46048641204834
33.950000000000003,5.1186313629150391,-0.27651751041412354,17.700973510742188,0.028575003147125244,-0.29656049609184265,0,0,2.1638777256011963,12.46048641204834
34,5.1193408966064453,-0.28086751699447632,17.700973510742188,0.027675002813339233,-0.29506048560142517,0,0,2.1638777256011963,12.46048641204834
34.049999999999997,5.1193408966064453,-0.28746750950813293,17.700973510742188,0.027974998578429222,-0.29266050457954407,0,0,2.1638777256011963,12.46048641204834
